,0
RightCCGenu_JointEnergy,0.00047651560878113634
RightCaudate_Median,0.00047640207488516557
LeftVentricle_InterquartileRange,0.0004750553526405804
LeftCCGenu_Skewness,0.0004746545928029555
LeftCaudate_StandardDeviation,0.00047420693070261607
RightPosterior_SizeZoneNonUniformity,0.0004736944669585314
LeftInsideThalamus_Minimum,0.00047330207240978915
RightPutamen_DifferenceEntropy,0.0004732819198411134
LeftRedNucleus_Entropy,0.0004731577231293053
LeftPosterior_DifferenceEntropy,0.00047270141020185394
LeftVentricle_StandardDeviation,0.00047252839018966
LeftCaudate_HighGrayLevelZoneEmphasis,0.0004724732177068508
LeftExtThalamus_Maximum,0.00047210563904171837
RightCCGenu_SumEntropy,0.00047186558298413305
RightCCSplenium_JointAverage,0.00047141698434562243
RightCST_DifferenceAverage,0.0004710017906450447
LeftExtThalamus_ZonePercentage,0.0004709738587938704
RightPosterior_InterquartileRange,0.0004701386220073471
LeftSuperior_Kurtosis,0.0004689150450607228
LeftPutamen_SmallAreaEmphasis,0.000468905086711841
LeftCaudate_Median,0.0004678821652842395
LeftPutamen_Uniformity,0.00046534131881609123
RightCaudate_JointEntropy,0.00046466809651744454
RightCST_JointAverage,0.0004646111329797663
LeftCCSplenium_GrayLevelNonUniformity,0.00046392162341033974
LeftExtThalamus_SumEntropy,0.00046354087109769563
LeftRedNucleus_Uniformity,0.00046326036909088915
LeftInsideThalamus_ClusterProminence,0.00046321193965511847
LeftPosterior_JointEnergy,0.00046254506388513695
RightIntThalamus_10Percentile,0.0004625349977473697
RightCCSplenium_ZonePercentage,0.00046196324184976544
LeftFrontal_SmallAreaEmphasis,0.00046167320510201687
LeftCaudate_DifferenceEntropy,0.00046074777296305935
RightRedNucleus_Median,0.0004599151109431586
LeftPutamen_SizeZoneNonUniformity,0.0004599136492378103
LeftInsideThalamus_Idm,0.00045744989456947364
LeftInsideThalamus_Range,0.00045735875126558056
RightFrontal_SizeZoneNonUniformityNormalized,0.00045584035448326343
RightIntThalamus_SmallAreaEmphasis,0.00045574186305481686
LeftPutamen_Entropy,0.00045374394793668227
LeftVentricle_ClusterShade,0.00045365723293913895
LeftRedNucleus_GrayLevelNonUniformity,0.00045342907519656196
LeftLateralVentricle_ZoneEntropy,0.0004529233009487277
RightPosterior_SumSquares,0.0004499195384827114
LeftIntThalamus_ClusterShade,0.00044965068904904206
RightInsideThalamus_LargeAreaEmphasis,0.00044917366630424754
LeftLateralVentricle_Maximum,0.00044893289187722965
LeftVentricle_MCC,0.00044826270961817677
LeftLateralVentricle_MCC,0.0004473863472465975
LeftPosterior_GrayLevelNonUniformity,0.00044705703287636455
RightVentricle_StandardDeviation,0.00044553048882257153
LeftVentricle_Median,0.000445423103024167
RightInsideThalamus_Mean,0.0004451800889225319
RightIntThalamus_JointEnergy,0.0004443801454060695
LeftCCSplenium_Kurtosis,0.00044418780929092927
LeftFrontal_JointAverage,0.0004439581038743125
RightPutamen_ZonePercentage,0.0004427074973102707
LeftCST_MaximumProbability,0.0004424473721369018
LeftCaudate_SumSquares,0.00044215784791915914
RightExtThalamus_DifferenceAverage,0.0004410761183063589
RightPutamen_StandardDeviation,0.00044104199544651404
LeftPosterior_MeanAbsoluteDeviation,0.0004405100774555602
LeftCCSplenium_ZonePercentage,0.00043728064305419145
LeftSuperior_Imc2,0.00043726894710153694
LeftPutamen_MCC,0.00043662095073186946
LeftPutamen_Idm,0.0004361505581305826
LeftSuperior_LowGrayLevelZoneEmphasis,0.0004361467671542727
RightCaudate_GrayLevelVariance,0.00043583204308143554
RightVentricle_ZonePercentage,0.0004355163539100906
LeftFrontal_DifferenceAverage,0.00043539730000391566
LeftPutamen_GrayLevelNonUniformity,0.0004352541984056381
RightInsideThalamus_DifferenceEntropy,0.00043401932689389705
RightCCSplenium_ClusterShade,0.0004337845848745569
RightInsideThalamus_SizeZoneNonUniformity,0.00043361099774102583
LeftCaudate_10Percentile,0.0004335045582777517
LeftSuperior_DifferenceVariance,0.00043292501361060984
LeftRedNucleus_HighGrayLevelZoneEmphasis,0.00043212083393300916
RightCST_MeanAbsoluteDeviation,0.0004320511668020925
RightPutamen_Autocorrelation,0.0004318427916947707
RightPutamen_ClusterShade,0.00043115072957083505
LeftCST_JointEntropy,0.0004298066904949101
RightPosterior_RobustMeanAbsoluteDeviation,0.00042967389076671846
LeftCCGenu_JointEntropy,0.0004295979408740813
LeftCaudate_SmallAreaEmphasis,0.0004295762645836471
RightCaudate_SumEntropy,0.0004292658880709578
LeftInsideThalamus_DifferenceEntropy,0.0004291247432628898
RightRedNucleus_LowGrayLevelZoneEmphasis,0.00042893407106036084
LeftFrontal_Contrast,0.0004287661140939893
LeftIntThalamus_MeanAbsoluteDeviation,0.0004285788884883081
LeftSuperior_StandardDeviation,0.00042810097918242107
LeftInsideThalamus_Autocorrelation,0.0004278857553565698
LeftCCSplenium_Uniformity,0.0004260545965994383
LeftLateralVentricle_DifferenceEntropy,0.0004254106061922007
RightPutamen_RobustMeanAbsoluteDeviation,0.00042511674160339893
RightLateralVentricle_SumSquares,0.00042435255217430044
LeftCaudate_JointEntropy,0.00042416975270388805
RightSuperior_Range,0.0004238257081852125
LeftCCSplenium_SizeZoneNonUniformityNormalized,0.00042381967876198886
LeftLateralVentricle_Mean,0.00042299895122759377
LeftFrontal_HighGrayLevelZoneEmphasis,0.00042111146193120515
RightFrontal_HighGrayLevelZoneEmphasis,0.0004202419207122145
LeftRedNucleus_90Percentile,0.0004200301813725569
RightCCGenu_ZoneVariance,0.00041826379378626197
LeftCCSplenium_JointAverage,0.00041816166761310614
RightPosterior_JointEnergy,0.000417955340738322
RightCST_Autocorrelation,0.000417649714130066
LeftFrontal_Correlation,0.0004173980776177946
RightVentricle_RobustMeanAbsoluteDeviation,0.0004168119956253054
RightExtThalamus_SumAverage,0.0004160861025162346
LeftRedNucleus_ClusterProminence,0.00041554895488639864
LeftSuperior_InverseVariance,0.0004147575460170259
LeftInsideThalamus_InterquartileRange,0.00041452012115596453
LeftLateralVentricle_10Percentile,0.0004138267765393874
RightIntThalamus_GrayLevelVariance,0.00041355642857243013
LeftFrontal_MeanAbsoluteDeviation,0.00041151423310431155
LeftCCGenu_LargeAreaEmphasis,0.00041049899607493653
LeftExtThalamus_Entropy,0.00040970756678887987
RightFrontal_Uniformity,0.00040848351359284806
RightCCSplenium_Imc2,0.00040822366791734956
LeftIntThalamus_StandardDeviation,0.0004066544956635339
RightVentricle_Kurtosis,0.00040652688394160973
LeftCCSplenium_Imc2,0.0004064403172736764
RightInsideThalamus_Imc2,0.00040557611448972347
RightPutamen_Imc2,0.00040520418656403857
RightExtThalamus_MCC,0.00040489158954542306
LeftVentricle_Range,0.000404135327339983
RightExtThalamus_Kurtosis,0.0004036291132447979
LeftCCSplenium_DifferenceAverage,0.00040329905555284295
RightSuperior_SumAverage,0.00040318452186959247
LeftSuperior_GrayLevelVariance,0.0004022709599968645
LeftIntThalamus_GrayLevelVariance,0.0004021856583401847
LeftFrontal_Uniformity,0.00040096941243587293
LeftFrontal_LargeAreaEmphasis,0.0004004082492826574
LeftInsideThalamus_DifferenceAverage,0.00040037104213634384
RightRedNucleus_SumEntropy,0.0004002535243280675
RightFrontal_RobustMeanAbsoluteDeviation,0.00039982056032114013
RightExtThalamus_ZonePercentage,0.00039890179237274425
LeftCST_SizeZoneNonUniformity,0.0003985282432159639
RightSuperior_MaximumProbability,0.0003985106865261652
RightCST_GrayLevelVariance,0.00039770670390288856
LeftRedNucleus_RootMeanSquared,0.0003968442874258922
RightIntThalamus_GrayLevelNonUniformity,0.00039673377723261163
RightSuperior_Entropy,0.00039638365659340556
RightIntThalamus_SizeZoneNonUniformity,0.00039594498636008314
RightIntThalamus_StandardDeviation,0.0003955479853070932
LeftRedNucleus_InterquartileRange,0.00039549264465593855
LeftVentricle_ZoneEntropy,0.00039476071216958087
RightPosterior_MCC,0.00039327762636168386
RightExtThalamus_SizeZoneNonUniformityNormalized,0.00039325834125848085
RightInsideThalamus_Contrast,0.00039262540800785636
RightSuperior_Skewness,0.00039212014006692717
RightPosterior_DifferenceEntropy,0.0003920353323016952
LeftLateralVentricle_Median,0.00039118557131481366
LeftCaudate_Mean,0.00039088864761465227
RightPutamen_Uniformity,0.0003903072451712074
LeftIntThalamus_JointEntropy,0.00039005156863463583
LeftIntThalamus_Correlation,0.00038983909631315304
LeftPutamen_10Percentile,0.000388963906581152
RightExtThalamus_Mean,0.00038863688540579874
RightPosterior_Contrast,0.00038788779758066683
LeftCCSplenium_MeanAbsoluteDeviation,0.0003873772130310822
RightVentricle_RootMeanSquared,0.0003872343487824222
LeftSuperior_Entropy,0.0003857689584795841
RightInsideThalamus_Imc1,0.00038429386594180314
RightCCSplenium_DifferenceVariance,0.0003839228445707725
LeftVentricle_Mean,0.0003823154401991582
RightPosterior_DifferenceAverage,0.0003819265362813298
LeftVentricle_Imc1,0.0003814356637220758
RightLateralVentricle_MCC,0.00038131063767681716
LeftCCGenu_GrayLevelNonUniformity,0.00038095542551877136
RightExtThalamus_SumEntropy,0.0003807662625115384
LeftCCGenu_MeanAbsoluteDeviation,0.0003805112823409986
RightSuperior_LargeAreaEmphasis,0.00037995360185257053
RightCaudate_Energy,0.00037958126927991454
LeftCCGenu_InverseVariance,0.00037909354806734205
RightCST_SizeZoneNonUniformityNormalized,0.0003789672641323598
RightIntThalamus_Idm,0.00037870543710519103
RightPosterior_GrayLevelVariance,0.0003778453979518312
LeftVentricle_ZonePercentage,0.0003763445758334443
RightCaudate_Range,0.0003759908464182119
LeftExtThalamus_Minimum,0.00037581020619881174
LeftCCSplenium_Entropy,0.00037575038087269417
LeftCCGenu_HighGrayLevelZoneEmphasis,0.00037447618437402115
LeftCCSplenium_SumAverage,0.00037442022533394766
LeftCCGenu_MaximumProbability,0.00037410385352909753
LeftCaudate_RootMeanSquared,0.00037281335138417555
RightCST_InverseVariance,0.0003727332068874309
RightCaudate_MCC,0.0003723703308238692
RightCST_ClusterProminence,0.00037170802688293766
RightLateralVentricle_Mean,0.00036988302125848927
LeftVentricle_GrayLevelVariance,0.0003697356061133632
RightCCSplenium_GrayLevelVariance,0.00036964357716704935
LeftFrontal_Imc1,0.00036927719743359215
LeftCCSplenium_DifferenceVariance,0.00036915155705820205
LeftCaudate_GrayLevelVariance,0.0003688190501055902
RightExtThalamus_10Percentile,0.0003686081501397616
LeftCST_DifferenceVariance,0.00036841512907675783
RightExtThalamus_LargeAreaEmphasis,0.00036715670689187164
RightPutamen_HighGrayLevelZoneEmphasis,0.0003664531176533547
RightVentricle_InterquartileRange,0.0003663617357245765
LeftCST_ZoneEntropy,0.00036595918514417973
LeftCaudate_Skewness,0.0003657093373939323
LeftSuperior_ClusterProminence,0.00036534915568536375
LeftSuperior_JointAverage,0.00036457955415711686
LeftCaudate_Energy,0.00036249804596233983
LeftVentricle_ZoneVariance,0.00036249713873463054
RightIntThalamus_DifferenceEntropy,0.00036192092910346333
LeftExtThalamus_SumAverage,0.00036176067004174695
RightVentricle_Imc1,0.0003611126815795161
RightCCSplenium_MeanAbsoluteDeviation,0.00036071265473655784
RightLateralVentricle_ClusterProminence,0.0003606552207067158
LeftCaudate_Uniformity,0.00036047340239916584
LeftCaudate_MaximumProbability,0.0003600488458165902
RightCaudate_Idm,0.00035987229220928803
RightExtThalamus_DifferenceEntropy,0.0003590590306172937
RightRedNucleus_DifferenceVariance,0.0003573654436719202
RightCCSplenium_Skewness,0.00035721040020765294
RightSuperior_StandardDeviation,0.00035668078563048217
LeftExtThalamus_HighGrayLevelZoneEmphasis,0.00035184446912133523
LeftVentricle_SumAverage,0.00035047850635826217
RightVentricle_JointEntropy,0.0003481110230077274
RightCaudate_Entropy,0.00034785256738860653
RightPosterior_GrayLevelNonUniformity,0.0003475000045688503
RightVentricle_SmallAreaEmphasis,0.00034732732116770986
RightInsideThalamus_RobustMeanAbsoluteDeviation,0.00034696559025978985
RightRedNucleus_Maximum,0.0003466742565279145
LeftPutamen_InverseVariance,0.000346504717917175
RightIntThalamus_Uniformity,0.00034646500257727136
RightSuperior_SmallAreaEmphasis,0.0003453766631406598
RightCCSplenium_InverseVariance,0.0003448974165809154
RightFrontal_JointAverage,0.00034479007660110495
LeftVentricle_DifferenceEntropy,0.0003445083287678195
RightExtThalamus_Imc2,0.0003430601082200831
LeftExtThalamus_Range,0.0003430364443071736
LeftCaudate_Minimum,0.0003428390144171451
LeftVentricle_Kurtosis,0.00034279400761793005
LeftPosterior_SumSquares,0.00034134191281387635
RightIntThalamus_MaximumProbability,0.0003412560335435304
RightVentricle_Uniformity,0.00034102107233019554
RightVentricle_MeanAbsoluteDeviation,0.00033970873158735204
LeftLateralVentricle_JointAverage,0.0003397035389522397
LeftLateralVentricle_Energy,0.000337666574453517
LeftSuperior_Contrast,0.00033738995376272326
RightIntThalamus_JointEntropy,0.00033724484754182443
RightInsideThalamus_GrayLevelNonUniformity,0.00033685776971764696
RightCaudate_DifferenceAverage,0.00033684267407760164
LeftCaudate_JointAverage,0.0003351433611173035
LeftCCSplenium_Imc1,0.0003344999540795059
LeftInsideThalamus_SmallAreaEmphasis,0.0003342024186367952
LeftLateralVentricle_SizeZoneNonUniformityNormalized,0.00033381092589250256
LeftVentricle_ClusterProminence,0.000332504304001216
LeftIntThalamus_SizeZoneNonUniformity,0.00033238484040842674
RightPutamen_Idm,0.0003323152265190782
RightFrontal_SumSquares,0.0003315393185610099
RightPutamen_SizeZoneNonUniformityNormalized,0.00033073551879816694
RightCCGenu_ClusterProminence,0.0003303013710249836
RightPosterior_Imc2,0.0003294953797058237
RightVentricle_LargeAreaEmphasis,0.0003292340177184953
RightSuperior_GrayLevelVariance,0.0003292292946897491
RightVentricle_ClusterShade,0.0003291151147460909
RightExtThalamus_SumSquares,0.0003282266921164212
RightFrontal_Kurtosis,0.00032796751768363356
RightCCSplenium_DifferenceEntropy,0.0003275680467798305
RightInsideThalamus_StandardDeviation,0.00032729738972485904
LeftPosterior_SmallAreaEmphasis,0.00032652575798492107
LeftCaudate_SumAverage,0.00032636909801355557
RightSuperior_SumSquares,0.00032620264418334305
LeftPutamen_StandardDeviation,0.000323429724393893
RightExtThalamus_JointEnergy,0.0003210933707904672
RightFrontal_JointEntropy,0.00031890345521525464
LeftCCGenu_Imc1,0.00031886361835802777
LeftVentricle_JointEntropy,0.0003187171021895417
RightVentricle_Skewness,0.0003184915856687547
RightVentricle_MCC,0.00031846670673109855
LeftCST_RobustMeanAbsoluteDeviation,0.00031838484094608697
RightExtThalamus_InverseVariance,0.00031819864188318295
LeftExtThalamus_JointEntropy,0.00031643951831091796
LeftLateralVentricle_ClusterShade,0.0003164193672856154
LeftVentricle_Imc2,0.0003158475735538776
LeftCCGenu_ZoneEntropy,0.00031559949061673594
LeftPutamen_LargeAreaEmphasis,0.0003153616622107143
RightExtThalamus_Maximum,0.00031437470561535263
LeftVentricle_DifferenceVariance,0.00031339116090778297
LeftPosterior_DifferenceAverage,0.0003133854437571319
LeftInsideThalamus_SumEntropy,0.0003131708364976278
RightCST_MCC,0.00031307017621658726
RightLateralVentricle_Correlation,0.00031257973971567224
RightRedNucleus_GrayLevelVariance,0.0003125680290772916
RightCCSplenium_ClusterProminence,0.0003124488828733622
LeftCCGenu_ClusterShade,0.00031242277447973796
RightRedNucleus_Idm,0.0003107271578148188
RightCCSplenium_HighGrayLevelZoneEmphasis,0.00030874694207526463
RightIntThalamus_ZoneEntropy,0.00030872050880564205
LeftVentricle_HighGrayLevelZoneEmphasis,0.00030787158747309023
RightCaudate_InverseVariance,0.0003078029662386423
RightLateralVentricle_Imc2,0.00030740551280227906
LeftInsideThalamus_10Percentile,0.0003069086478259356
RightPutamen_Range,0.0003067321010915706
RightExtThalamus_RootMeanSquared,0.000305942046951709
RightFrontal_GrayLevelNonUniformity,0.00030552901365321774
LeftLateralVentricle_Minimum,0.00030539256263722314
RightIntThalamus_ZoneVariance,0.00030507848240044416
LeftVentricle_RootMeanSquared,0.0003050488521745263
RightExtThalamus_Imc1,0.00030412976124665343
RightPutamen_MeanAbsoluteDeviation,0.00030409359786445376
RightCST_LargeAreaEmphasis,0.00030321304313857115
LeftInsideThalamus_Kurtosis,0.00030295635713537943
RightLateralVentricle_RootMeanSquared,0.00030270947322069886
LeftLateralVentricle_ZoneVariance,0.00030142011294424423
LeftSuperior_ZoneEntropy,0.00030124053537802624
RightCCGenu_LargeAreaEmphasis,0.0003012272916859307
LeftCST_GrayLevelNonUniformity,0.0002996534283298262
RightPutamen_10Percentile,0.0002995990573467382
RightLateralVentricle_Energy,0.00029850103317143354
LeftFrontal_SumSquares,0.0002980555505695416
LeftCST_GrayLevelVariance,0.0002966317627566827
LeftPosterior_Range,0.00029485842776648266
RightCCSplenium_Idm,0.0002944749875955753
RightFrontal_DifferenceEntropy,0.00029430806422470657
RightInsideThalamus_Uniformity,0.0002938183550219326
RightPutamen_ClusterProminence,0.0002925836137374482
LeftExtThalamus_JointAverage,0.0002925439166391533
RightFrontal_Idm,0.0002924125201257129
RightLateralVentricle_RobustMeanAbsoluteDeviation,0.00029170559151799015
LeftCCGenu_JointAverage,0.00029096785947616043
LeftLateralVentricle_HighGrayLevelZoneEmphasis,0.00029084736719106835
LeftVentricle_SizeZoneNonUniformityNormalized,0.00029027316550979046
LeftCST_DifferenceAverage,0.000289987396857308
LeftSuperior_Skewness,0.00028934412559982316
LeftLateralVentricle_InverseVariance,0.0002889102868304554
LeftVentricle_Idm,0.00028861573541152935
LeftRedNucleus_DifferenceAverage,0.0002879876149109402
LeftCST_Idm,0.00028731609345324484
RightPutamen_DifferenceAverage,0.00028638328967303347
RightSuperior_ClusterShade,0.0002861134722850305
LeftPutamen_ClusterShade,0.000285177656548793
LeftCST_Skewness,0.0002847829140688295
LeftPosterior_InterquartileRange,0.00028470588378644665
LeftPosterior_SumEntropy,0.0002843855054757486
RightCST_ZoneVariance,0.00028375645826594204
RightInsideThalamus_Skewness,0.00028346508960764904
LeftCaudate_Imc2,0.00028252932695454314
RightFrontal_Imc1,0.0002824106088561468
LeftExtThalamus_StandardDeviation,0.00028234405164863217
RightCCSplenium_SumSquares,0.00028168647343187374
LeftVentricle_SumSquares,0.0002816190887745945
LeftVentricle_InverseVariance,0.000281561868979359
RightIntThalamus_Minimum,0.00028089281260016015
LeftInsideThalamus_JointEntropy,0.00028044110319588135
LeftLateralVentricle_Autocorrelation,0.00028005862942241644
LeftFrontal_SumAverage,0.00027857531268082165
LeftCST_DifferenceEntropy,0.0002778089065663718
RightPutamen_Imc1,0.00027721377601137376
LeftLateralVentricle_Imc2,0.0002770278326396789
LeftExtThalamus_ClusterShade,0.00027664018265850717
RightRedNucleus_Autocorrelation,0.00027586877133367116
RightExtThalamus_ZoneEntropy,0.00027553902972811124
LeftExtThalamus_Contrast,0.00027514311376080204
LeftCCSplenium_HighGrayLevelZoneEmphasis,0.0002749889892090033
RightPutamen_Entropy,0.00027465308696580866
RightPutamen_InterquartileRange,0.00027379642913546147
RightVentricle_Maximum,0.00027313343176296544
LeftRedNucleus_ZoneVariance,0.0002729814866427112
RightVentricle_Contrast,0.00027234551342134885
LeftInsideThalamus_Contrast,0.0002708374551952413
RightPutamen_SumSquares,0.00027068286025926704
LeftCaudate_ZoneEntropy,0.0002705520290627459
LeftVentricle_Uniformity,0.0002704057079518116
RightCST_SumSquares,0.0002702140406467217
RightPosterior_Autocorrelation,0.0002699889980686563
RightExtThalamus_ClusterShade,0.00026967880431133474
RightCCGenu_DifferenceEntropy,0.0002688405132654937
RightCCGenu_LowGrayLevelZoneEmphasis,0.0002686203383326239
RightInsideThalamus_SmallAreaEmphasis,0.0002685332009226559
LeftIntThalamus_DifferenceVariance,0.0002681122726585132
RightCCGenu_Idm,0.00026707148876162613
RightCCGenu_SmallAreaEmphasis,0.0002665802879001212
RightFrontal_MaximumProbability,0.00026654469296116394
LeftSuperior_Autocorrelation,0.0002641374389009789
LeftRedNucleus_MCC,0.00026393651658811445
RightCaudate_ClusterShade,0.00026356192256437883
RightPosterior_SumAverage,0.0002630252489011165
LeftLateralVentricle_Uniformity,0.00026283376032929277
LeftCCSplenium_MCC,0.00026272612763122267
RightInsideThalamus_InverseVariance,0.00026181141593624316
RightExtThalamus_Idm,0.00026157531780349685
RightRedNucleus_JointEnergy,0.00026108038193786454
LeftRedNucleus_SizeZoneNonUniformity,0.0002605487780246946
LeftRedNucleus_RobustMeanAbsoluteDeviation,0.0002596411417840707
RightCCGenu_SizeZoneNonUniformityNormalized,0.0002590059117727031
RightCCGenu_MeanAbsoluteDeviation,0.00025893545321419633
RightCCSplenium_SumAverage,0.0002588121324366256
RightCCGenu_ZoneEntropy,0.0002585595913628576
RightSuperior_JointEnergy,0.00025822149930035604
LeftInsideThalamus_Median,0.00025734049432232743
LeftFrontal_Autocorrelation,0.0002571836349872643
RightLateralVentricle_Range,0.0002559126090329576
RightExtThalamus_JointAverage,0.00025583003037092216
RightFrontal_SumEntropy,0.0002558247665619405
LeftCST_MCC,0.00025531823043703863
RightVentricle_ZoneVariance,0.00025527336094770833
RightCCGenu_Autocorrelation,0.0002547793351473116
RightLateralVentricle_Autocorrelation,0.0002539845738854166
LeftCCGenu_JointEnergy,0.00025348343348975493
LeftPosterior_JointAverage,0.00025305121371118467
RightVentricle_Range,0.00025269064073165466
RightVentricle_SizeZoneNonUniformity,0.00025124832778161704
RightCaudate_InterquartileRange,0.00025099386354346306
RightRedNucleus_GrayLevelNonUniformity,0.0002504029236778746
LeftLateralVentricle_DifferenceVariance,0.0002502999005862268
RightCaudate_Minimum,0.000250291761321752
LeftVentricle_Skewness,0.00025025826337841413
LeftCaudate_Correlation,0.00025018653689369867
RightIntThalamus_Median,0.0002501026223169561
RightInsideThalamus_SumSquares,0.0002498049666985294
LeftRedNucleus_SumEntropy,0.0002497122170054296
RightInsideThalamus_InterquartileRange,0.0002491528353282075
RightPosterior_DifferenceVariance,0.0002490035540635545
RightFrontal_SmallAreaEmphasis,0.0002489107240901348
RightLateralVentricle_MeanAbsoluteDeviation,0.00024863164870209483
RightIntThalamus_LowGrayLevelZoneEmphasis,0.00024857851691394357
RightLateralVentricle_GrayLevelVariance,0.00024779868710040216
RightSuperior_SumEntropy,0.0002474093115333592
LeftExtThalamus_Autocorrelation,0.00024726909642335063
RightSuperior_DifferenceAverage,0.00024705187430251394
RightInsideThalamus_Energy,0.00024693779275331506
LeftFrontal_SizeZoneNonUniformity,0.00024489501910675423
RightSuperior_InverseVariance,0.00024427926260784625
LeftIntThalamus_RobustMeanAbsoluteDeviation,0.00024422203460761614
LeftInsideThalamus_GrayLevelNonUniformity,0.00024417731024509496
RightPosterior_ZoneVariance,0.00024256180793581197
RightCCSplenium_ZoneVariance,0.0002425026458320578
RightIntThalamus_Kurtosis,0.00024170911343522522
LeftExtThalamus_RobustMeanAbsoluteDeviation,0.00024121465360653536
RightVentricle_90Percentile,0.00024012528678820006
LeftInsideThalamus_RobustMeanAbsoluteDeviation,0.00024002405769876255
RightPutamen_Contrast,0.00023985891778989586
LeftSuperior_SumSquares,0.00023934509482403889
LeftCST_Autocorrelation,0.00023906317137658596
RightCCGenu_Entropy,0.00023858870544674721
RightSuperior_ZoneEntropy,0.0002385863589690488
RightSuperior_JointAverage,0.00023681426625209994
RightCaudate_Uniformity,0.0002361299653032138
LeftCCGenu_Idm,0.0002353673240902251
LeftCCGenu_SizeZoneNonUniformityNormalized,0.0002351355385443064
LeftInsideThalamus_ZoneEntropy,0.00023481847044942662
LeftCST_Entropy,0.00023481601330498328
RightRedNucleus_DifferenceEntropy,0.00023387212871683397
RightInsideThalamus_10Percentile,0.00023369971253105537
LeftExtThalamus_Skewness,0.00023229603659492365
LeftCCGenu_ZonePercentage,0.00023153547830642094
LeftVentricle_Contrast,0.00023096434930228708
LeftCST_LowGrayLevelZoneEmphasis,0.00023074722661812819
LeftExtThalamus_ClusterProminence,0.0002301051422089454
LeftSuperior_InterquartileRange,0.00022911993824856016
RightExtThalamus_Range,0.0002281654206849135
RightRedNucleus_SumSquares,0.000227969436863431
LeftRedNucleus_GrayLevelVariance,0.0002274623329211777
LeftPosterior_Uniformity,0.00022738785345683657
RightCCGenu_GrayLevelVariance,0.00022535895030004194
RightRedNucleus_MaximumProbability,0.00022473699763861003
RightRedNucleus_Imc1,0.00022466921882748376
RightVentricle_Entropy,0.00022430343260574089
RightPutamen_MCC,0.0002227874448792546
LeftExtThalamus_Correlation,0.00022214960741464854
RightExtThalamus_MaximumProbability,0.00022114043502768224
RightCaudate_Maximum,0.00022090913667326858
RightExtThalamus_Contrast,0.00022069527250192746
LeftFrontal_DifferenceVariance,0.0002165623533141651
LeftCCSplenium_GrayLevelVariance,0.00021555277967988986
LeftCCSplenium_Idm,0.00021496739083789183
LeftVentricle_JointAverage,0.00021443034156562772
RightInsideThalamus_Kurtosis,0.00021409298773757094
LeftFrontal_Entropy,0.00021393429662610455
LeftIntThalamus_Entropy,0.00021375395655902032
LeftRedNucleus_MaximumProbability,0.00021374660216190905
LeftExtThalamus_SizeZoneNonUniformity,0.0002132655369310091
RightExtThalamus_StandardDeviation,0.0002128129741234332
RightCCGenu_Imc2,0.0002127893199127908
RightCCSplenium_Imc1,0.0002117641283295347
RightIntThalamus_Mean,0.00021120658001987796
LeftPosterior_ZoneEntropy,0.00021031625627402029
LeftCCGenu_SizeZoneNonUniformity,0.0002096871361529517
RightRedNucleus_MeanAbsoluteDeviation,0.00020938959178043754
LeftPutamen_Imc2,0.00020877433613804134
RightIntThalamus_MeanAbsoluteDeviation,0.00020857380364791282
LeftPosterior_LowGrayLevelZoneEmphasis,0.00020826202705575064
RightCST_SumAverage,0.0002078248885031298
RightVentricle_Energy,0.00020636194343145794
LeftVentricle_SmallAreaEmphasis,0.00020613191706984532
RightFrontal_Range,0.00020548032695128272
RightVentricle_DifferenceAverage,0.000205380824341429
RightInsideThalamus_LowGrayLevelZoneEmphasis,0.0002045858181668826
LeftIntThalamus_ZoneEntropy,0.00020437822345160755
LeftVentricle_GrayLevelNonUniformity,0.00020416389287556083
RightCCSplenium_RobustMeanAbsoluteDeviation,0.0002041230807134988
RightRedNucleus_RobustMeanAbsoluteDeviation,0.0002036103924685169
RightIntThalamus_ZonePercentage,0.00020358394383996698
LeftInsideThalamus_Imc2,0.0002029151016613862
LeftCaudate_LowGrayLevelZoneEmphasis,0.00020233087599051233
RightVentricle_Minimum,0.00020191785739282002
LeftIntThalamus_GrayLevelNonUniformity,0.00020189717365985107
LeftCCGenu_Imc2,0.0002014380061597283
LeftCST_ZonePercentage,0.00020123335682602792
LeftRedNucleus_JointAverage,0.0002010454682657968
RightFrontal_InverseVariance,0.0002007849951854266
RightPutamen_ZoneVariance,0.00020063598146677456
LeftCaudate_MeanAbsoluteDeviation,0.00020029467291220166
LeftPosterior_Autocorrelation,0.00019940812533829333
RightCCGenu_MaximumProbability,0.0001992371829122976
LeftRedNucleus_InverseVariance,0.00019872075058913335
RightPutamen_Skewness,0.0001985617882764099
RightIntThalamus_Autocorrelation,0.00019838026226553888
LeftCST_StandardDeviation,0.00019788575869596932
LeftInsideThalamus_LowGrayLevelZoneEmphasis,0.0001958638807186805
RightRedNucleus_ZoneEntropy,0.0001955359225264617
RightFrontal_Contrast,0.00019550208079786494
LeftExtThalamus_Median,0.00019470572195060744
LeftFrontal_JointEntropy,0.0001945358907005859
LeftCST_SizeZoneNonUniformityNormalized,0.00019406053989270237
RightPutamen_SizeZoneNonUniformity,0.00019396101183613134
LeftCaudate_Kurtosis,0.0001930229906712827
LeftCaudate_ClusterProminence,0.00019221329785992772
RightLateralVentricle_Skewness,0.00019193987724631486
LeftLateralVentricle_Range,0.00019140267423444643
RightFrontal_DifferenceAverage,0.0001909781108374076
